;SIGLA_UF_PV;NOME_MUNICIPIO_PV;NOTA_LINGUAGENS;NOTA_HUMANAS;NOTA_MATEMATICA;NOTA_NATUREZA;NOTA_REDAC;CIDADE/UF;LAT;LON
873;PA;Curralinho;431.4108;455.29879999999997;459.18669527897;444.3931330472103;567.36;Curralinho, PA;-1.8137876;-49.7980165
874;PA;Curuçá;447.63526011560697;461.57649325626204;462.6957489878543;445.8753036437247;549.0944123314066;Curuçá, PA;-0.7276792;-47.856568
875;PA;Dom Eliseu;469.3102702702702;480.03810810810813;497.1308333333333;456.02916666666664;573.6756756756756;Dom Eliseu, PA;-4.2928111;-47.5559083
876;PA;Eldorado do Carajás;449.9005025125628;459.65025125628136;478.8588235294118;452.82085561497325;545.2261306532663;Eldorado do Carajás, PA;-6.1029246;-49.3572487
877;PA;Floresta do Araguaia;446.3912621359224;461.4466019417476;474.01;441.796;571.6504854368932;Floresta do Araguaia, PA;-7.5597065;-49.7032829
878;PA;Goianésia do Pará;472.01355932203387;491.7118644067797;478.8696428571429;458.77232142857144;557.457627118644;Goianésia do Pará, PA;-3.8380998;-49.0977992
879;PA;Igarapé-Açu;447.7729397293973;471.8259532595326;473.4064850843061;451.5767833981842;581.6482164821648;Igarapé-Açu, PA;-1.128244;-47.6199021
880;PA;Igarapé-Miri;442.61030478955007;459.8431059506532;468.57729323308274;441.11804511278194;563.3381712626996;Igarapé-Miri, PA;-1.9785213;-48.9634826
881;PA;Itaituba;474.70188133140374;493.2415340086831;498.9310344827586;464.32147335423195;626.917510853835;Itaituba, PA;-4.2625218;-55.9878139
882;PA;Itupiranga;450.705439330544;471.3338912133891;472.21889400921657;450.2534562211982;573.723849372385;Itupiranga, PA;-5.1337224;-49.3321988
883;PA;Jacundá;452.13489932885903;471.1152125279642;480.11408450704226;448.5215962441315;582.6398210290828;Jacundá, PA;-4.446173;-49.115272
884;PA;Juruti;452.4247474747475;471.4825757575758;473.65546666666665;452.3154666666666;563.3333333333334;Juruti, PA;-2.1571381;-56.0900977
885;PA;Limoeiro do Ajuru;426.54487951807226;458.219578313253;464.6535714285714;440.10259740259744;547.710843373494;Limoeiro do Ajuru, PA;-1.8866440500000001;-49.495701348909165
886;PA;Marabá;472.32100321888413;494.5840933476395;503.63361726291885;471.1026405451448;621.6255364806867;Marabá, PA;-5.3462821;-49.1007401
887;PA;Marituba;470.9404088050314;488.0244496855346;482.51820448877805;463.9506234413965;584.9842767295597;Marituba, PA;-1.3595306;-48.3361504
888;PA;Mocajuba;434.44903225806456;458.62854838709677;458.31186440677965;445.71000000000004;557.6774193548387;Mocajuba, PA;-2.583098;-49.504224
889;PA;Moju;446.8905901116428;461.7342902711324;463.15168918918914;444.98986486486484;561.6267942583733;Moju, PA;-1.889926;-48.766765
890;PA;Monte Alegre;450.5009025270758;468.3691335740072;469.7962192816635;453.87996219281666;594.5848375451263;Monte Alegre, PA;-1.9989108;-54.0727694
891;PA;Mãe do Rio;448.486563876652;462.47158590308374;470.3797235023041;451.6541474654378;567.136563876652;Mãe do Rio, PA;-2.0458692;-47.5522076
892;PA;Novo Progresso;467.0044117647059;480.27279411764704;487.31370967741935;468.533064516129;536.1764705882352;Novo Progresso, PA;-7.0374884;-55.4185904
893;PA;Novo Repartimento;459.6717391304348;474.9539130434782;484.13055555555553;456.57222222222225;559.6521739130435;Novo Repartimento, PA;-4.2519172;-49.9524257
894;PA;Oeiras do Pará;453.87798507462685;471.8694029850746;469.87918367346936;447.1934693877551;552.6119402985074;Oeiras do Pará, PA;-2.0040813;-49.8596065
895;PA;Oriximiná;462.7840983606557;482.507868852459;481.2587301587302;457.2238095238095;588.9508196721312;Oriximiná, PA;-1.7669992;-55.868285
896;PA;Ourém;446.6751295336788;466.5378238341969;474.875935828877;441.9818181818182;551.9170984455959;Ourém, PA;-1.5489964;-47.1174572
897;PA;Pacajá;444.70875576036866;463.3428571428571;467.84230769230766;455.95048076923075;581.5668202764977;Pacajá, PA;-3.8354195;-50.6399248
898;PA;Paragominas;479.7040068201194;495.61065643648766;506.65697356426614;473.0699179580675;613.2651321398124;Paragominas, PA;-2.99564;-47.3548942
899;PA;Parauapebas;485.59081967213115;499.52913348946134;510.37237709072474;479.9791180942727;609.3021077283372;Parauapebas, PA;-6.0696846;-49.8903283
900;PA;Ponta de Pedras;456.0203333333333;473.638;466.2950877192983;451.30842105263156;554.5333333333333;Ponta de Pedras, PA;-1.3914098;-48.8714528
901;PA;Portel;442.3217038539554;469.9253549695741;467.09025974025974;439.7099567099567;542.6774847870182;Portel, PA;-1.9387118;-50.8240402
902;PA;Porto de Moz;444.26993865030676;451.2938650306748;463.78025477707007;442.515923566879;553.8650306748466;Porto de Moz, PA;-1.7502089;-52.235556
903;PA;Prainha;426.61913043478256;443.8495652173913;452.4626168224299;439.59906542056075;540.1739130434783;Prainha, PA;-1.8072874;-53.4797942
904;PA;Redenção;472.5830769230769;485.53406593406595;504.6801652892562;468.471546635183;603.010989010989;Redenção, PA;-8.025294;-50.031687
905;PA;Rondon do Pará;458.8466063348417;472.5199095022624;492.6058252427185;451.4800970873786;569.1402714932127;Rondon do Pará, PA;-4.7804416;-48.06983
906;PA;Rurópolis;457.3037037037037;478.2925925925926;488.7669902912621;462.0466019417476;564.074074074074;Rurópolis, PA;-4.1014311;-54.9086853
907;PA;Salinópolis;461.1279359430605;476.4548042704626;482.27013487475915;457.63352601156066;553.0604982206406;Salinópolis, PA;-0.6259282;-47.3442819
908;PA;Salvaterra;442.0077747989276;465.2040214477212;466.0256338028169;445.66647887323944;555.5495978552278;Salvaterra, PA;-0.758444;-48.513921
909;PA;Santa Izabel do Pará;468.0008196721312;489.5618266978923;486.9300366300366;465.99890109890106;625.2459016393443;Santa Izabel do Pará, PA;-1.2968557;-48.1605533
910;PA;Santana do Araguaia;434.1441717791411;452.5466257668712;461.9156862745098;435.54705882352937;524.2944785276073;Santana do Araguaia, PA;-9.3348334;-50.3427734
911;PA;Santarém;479.6675319238015;501.9218128532552;503.4577351761034;476.1308961212662;630.0397739166841;Santarém, PA;-2.438489;-54.699611
912;PA;Soure;440.5565683646113;457.0981233243968;464.02027397260275;450.0824657534247;616.3002680965147;Soure, PA;-0.7275759;-48.5189785
913;PA;São Domingos do Capim;446.13560606060605;457.0087121212121;463.7865079365079;443.6357142857143;564.9242424242424;São Domingos do Capim, PA;-1.6789331;-47.7717815
914;PA;São Félix do Xingu;449.2275700934579;468.4233644859813;484.35538461538465;448.4964102564103;551.8691588785047;São Félix do Xingu, PA;-6.6386974;-51.9787582
915;PA;São Geraldo do Araguaia;451.8310734463277;472.11186440677966;468.70238095238096;447.8297619047619;576.8361581920904;São Geraldo do Araguaia, PA;-6.394715;-48.559169
916;PA;São Miguel do Guamá;457.87349112426034;478.5389349112426;479.0997512437811;453.446144278607;601.4201183431952;São Miguel do Guamá, PA;-1.6116804;-47.4757551
917;PA;São Sebastião da Boa Vista;453.4872972972973;474.822972972973;468.6988700564972;448.88870056497177;547.4054054054054;São Sebastião da Boa Vista, PA;-1.7182884;-49.5319955
918;PA;Tailândia;467.45959595959596;483.11464646464646;486.0635097493036;460.56183844011144;585.8585858585859;Tailândia, PA;-2.936096;-48.9523366
919;PA;Tomé-Açu;440.21073170731705;457.6512195121951;467.8932989690722;445.5395618556701;552.3658536585366;Tomé-Açu, PA;-2.4166306;-48.1522907
920;PA;Tucumã;473.92965879265097;489.86561679790026;492.8421487603306;468.1724517906336;595.5380577427821;Tucumã, PA;-6.7517239;-51.1507941
921;PA;Tucuruí;475.36484641638225;491.9160409556314;498.7128944995491;466.3083859332732;581.2286689419795;Tucuruí, PA;-3.7738509;-49.6708204
922;PA;Uruará;454.99602272727276;476.59715909090914;478.83012048192774;460.00120481927706;578.8636363636364;Uruará, PA;-3.7185381;-53.738549
923;PA;Vigia;443.58251928020564;466.0740359897172;468.11924629878865;445.3294751009421;570.3856041131105;Vigia, PA;-0.8546027;-48.1432873
924;PA;Xinguara;456.4609318996416;478.25681003584225;488.51276190476193;456.9102857142857;580.2508960573476;Xinguara, PA;-7.0998514;-49.9416632
925;PA;Óbidos;449.555527638191;471.92613065326634;465.4202631578948;450.50131578947367;553.8693467336683;Óbidos, PA;-1.901072;-55.520812
926;PB;Alagoa Grande;471.41601123595507;494.2547752808989;503.3608823529412;467.1861764705882;616.0112359550562;Alagoa Grande, PB;-7.0415212;-35.6285322
927;PB;Alagoa Nova;464.72474226804127;484.44768041237114;484.4913978494623;460.0405913978495;600.3092783505155;Alagoa Nova, PB;-7.0653703;-35.76695977336711
928;PB;Alagoinha;454.8865853658537;466.1723577235772;480.768776371308;445.7810126582279;570.0;Alagoinha, PB;-6.97063215;-35.51490901897793
929;PB;Alhandra;465.33202614379087;472.69607843137254;482.6278571428571;452.5042857142857;529.0196078431372;Alhandra, PB;-7.4304246;-34.9106103
930;PB;Araruna;461.8755351681957;473.02446483180427;488.1069182389937;453.7591194968553;588.440366972477;Araruna, PB;-6.5321155;-35.7397595
931;PB;Areia;464.5922600619195;483.707120743034;490.5316129032258;465.8451612903226;618.2662538699691;Areia, PB;-6.9680243;-35.6994783
932;PB;Aroeiras;454.58754325259514;468.9314878892734;476.7364912280702;450.82491228070177;599.2387543252595;Aroeiras, PB;-7.5462904;-35.7080002
933;PB;Bananeiras;468.8445880452342;483.66138933764137;494.37608695652176;464.109364548495;616.3166397415185;Bananeiras, PB;-6.7537682;-35.6338343
934;PB;Bayeux;479.32579185520365;485.5418552036199;498.719975786925;467.47227602905565;604.5022624434389;Bayeux, PB;-7.1301631;-34.936532
935;PB;Boqueirão;475.2541208791209;495.125;502.6453257790368;470.3773371104816;609.3406593406594;Boqueirão, PB;-7.487004;-36.130887
936;PB;Caaporã;446.9488888888889;454.7137777777778;471.1956310679612;441.873786407767;533.6888888888889;Caaporã, PB;-7.510234;-34.9154114
937;PB;Cabedelo;492.419579500657;507.35860709592646;527.7229691876751;483.70826330532213;615.0065703022339;Cabedelo, PB;-6.97324;-34.8351609
938;PB;Cacimba de Dentro;469.3698924731183;476.7258064516129;490.62727272727267;459.10738636363635;595.3763440860215;Cacimba de Dentro, PB;-6.6425101;-35.7929304
939;PB;Cajazeiras;482.01390513320337;501.6565951916829;515.0135501355013;475.6711382113821;615.1916829109812;Cajazeiras, PB;-6.8897849;-38.5570389
940;PB;Campina Grande;501.8881792058516;520.398197492163;536.9673998642227;490.47479972844536;652.2283176593521;Campina Grande, PB;-7.2246743;-35.8771292
941;PB;Catolé do Rocha;472.9346863468635;482.5218634686347;505.43694390715666;470.5011605415861;626.0147601476015;Catolé do Rocha, PB;-6.340625;-37.746967
942;PB;Conceição;455.04127659574465;467.42340425531916;488.9089086859688;449.7759465478842;572.7234042553191;Conceição, PB;-7.5565059;-38.5053706
943;PB;Cuité;469.7488649940263;488.03189964157707;499.69914004914;465.3883292383292;591.8279569892474;Cuité, PB;-6.4855072;-36.1478606
944;PB;Diamante;451.1692737430168;456.9279329608939;483.22163742690054;439.9719298245614;568.0446927374302;Diamante, PB;-7.4261827;-38.2646879
945;PB;Esperança;475.75854993160056;493.6344733242134;504.7091304347826;472.1711594202898;608.8098495212039;Esperança, PB;-7.018517;-35.852193
946;PB;Guarabira;474.9583128078818;495.0355295566502;504.16843450479234;470.21431309904153;617.2044334975369;Guarabira, PB;-6.8513982;-35.4915582
947;PB;Ingá;459.7889655172414;473.7852873563219;486.422966507177;455.56626794258375;600.183908045977;Ingá, PB;-7.2904513;-35.6109945
948;PB;Itabaiana;466.3884;480.2769333333334;487.29150684931506;462.5269863013699;602.0;Itabaiana, PB;-7.331674;-35.331723
949;PB;Itaporanga;465.27794316644116;482.3018944519621;500.8922969187675;458.45658263305324;615.8863328822733;Itaporanga, PB;-7.3040747;-38.1505782
950;PB;Itapororoca;457.1120535714286;474.0013392857143;487.51146788990826;449.93944954128443;573.9285714285714;Itapororoca, PB;-6.8283007;-35.244782
951;PB;Jacaraú;468.45438596491226;482.82105263157894;495.41498470948017;460.3675840978594;589.8245614035088;Jacaraú, PB;-6.6123046;-35.2919016
952;PB;João Pessoa;509.4046603788539;528.3831972735198;551.9560545905707;500.8314557485525;658.4988507569153;João Pessoa, PB;-7.1215981;-34.882028
953;PB;Juazeirinho;469.9034055727554;481.79907120743036;482.51584158415835;458.00396039603964;590.6501547987616;Juazeirinho, PB;-7.0688282;-36.5803059
954;PB;Mamanguape;465.953412462908;481.89035608308603;490.18851454823886;460.12419601837667;564.5103857566766;Mamanguape, PB;-6.833698;-35.121316
955;PB;Mari;458.44089219330857;476.9970260223048;486.71789883268485;453.4443579766537;582.2304832713754;Mari, PB;-7.0580611;-35.3184163
956;PB;Monteiro;476.5064011379801;492.1099573257468;497.8192825112107;465.70433482810165;587.6813655761024;Monteiro, PB;-7.8920179;-37.1232051
957;PB;Patos;483.7243604429172;499.56273386788854;519.2334513970877;476.7;623.5509736540664;Patos, PB;-7.0258285;-37.2766817
958;PB;Piancó;450.74768856447685;471.01630170316304;494.0944584382872;456.8642317380353;625.9367396593674;Piancó, PB;-7.1987413;-37.9255755
959;PB;Picuí;477.81542207792205;491.6422077922077;506.74348561759734;474.45786802030455;609.4805194805194;Picuí, PB;-6.5106721;-36.3492736
960;PB;Pocinhos;477.72457627118644;485.8915254237288;510.21782608695656;472.6152173913043;623.2203389830509;Pocinhos, PB;-7.076073;-36.0604474
961;PB;Pombal;475.7975024975025;491.9446553446553;509.6129763130793;470.5431513903193;630.1298701298701;Pombal, PB;-6.7711315;-37.7988646
962;PB;Princesa Isabel;478.7855130784708;495.2935613682092;528.4302521008403;475.2663865546218;620.4426559356136;Princesa Isabel, PB;-7.736898;-37.9921335
963;PB;Queimadas;467.8633070866142;486.5085039370079;495.9835255354201;462.8247116968698;612.0944881889764;Queimadas, PB;-7.3640404;-35.9016644
964;PB;Remígio;472.14821917808223;482.5830136986301;493.29232954545455;467.3275568181818;621.8082191780821;Remígio, PB;-6.9686741;-35.7932133
965;PB;Rio Tinto;450.57133333333337;465.74044444444445;472.2906323185012;447.17494145199066;543.5555555555555;Rio Tinto, PB;-6.803828;-35.077569
966;PB;Santa Luzia;476.9662420382166;491.27324840764334;517.5853070175439;473.6432017543859;609.5541401273886;Santa Luzia, PB;-6.8677854;-36.9182757
967;PB;Santa Rita;477.566783831283;493.3164323374341;496.4734432234432;468.082967032967;586.6608084358523;Santa Rita, PB;-7.128465;-34.9846186
968;PB;Sapé;465.1374110953058;477.5554765291607;481.79150521609535;457.77436661698954;595.5049786628734;Sapé, PB;-7.093591;-35.227975
969;PB;Soledade;462.98707124010554;481.8269129287599;495.5049315068493;464.12575342465755;590.1846965699208;Soledade, PB;-7.058292;-36.366791
970;PB;Solânea;470.27771428571424;485.4687619047619;498.23818897637796;469.13897637795276;618.6666666666666;Solânea, PB;-6.7540351;-35.6621943
971;PB;Sousa;479.33295395757887;496.5600103466115;515.0055437100214;474.62787846481876;630.0879461976202;Sousa, PB;-6.7662029;-38.2319607
972;PB;Sumé;463.96985413290116;472.9275526742301;490.2220338983051;457.90576271186444;576.5316045380875;Sumé, PB;-7.671521;-36.8788755
973;PB;São Bento;485.6983505154639;495.87587628865975;521.338577586207;471.89267241379315;626.9278350515464;São Bento, PB;-6.4859187;-37.4469328
974;PB;São José de Piranhas;470.73;488.2682352941177;516.4434250764526;469.8669724770642;605.2941176470588;São José de Piranhas, PB;-7.1198508;-38.4991347
975;PB;São João do Rio do Peixe;469.57125;482.84583333333336;504.2881720430108;465.8621505376344;605.3333333333334;São João do Rio do Peixe, PB;-6.7291053;-38.4478745
976;PB;São Sebastião de Lagoa de Roça;481.86211180124224;497.6701863354037;498.34379084967327;477.72418300653595;628.1987577639752;São Sebastião de Lagoa de Roça, PB;-7.1051675;-35.867966
977;PB;São Vicente do Seridó;467.9627218934911;490.69704142011835;494.96790123456793;469.3296296296296;596.5680473372781;São Vicente do Seridó, PB;-6.933337;-36.400864
978;PB;Taperoá;475.6614107883817;490.6020746887967;494.93217391304347;466.35173913043474;579.8340248962655;Taperoá, PB;-7.206294;-36.824499
979;PB;Tavares;484.9189964157706;496.3272401433691;536.4168539325842;468.9157303370786;619.2114695340501;Tavares, PB;-7.6363205;-37.8787089
980;PB;Uiraúna;466.520744680851;485.0515957446808;499.238681948424;463.97134670487105;595.1595744680851;Uiraúna, PB;-6.521424;-38.4120654
981;PE;Abreu e Lima;484.0786538461538;494.1663461538462;502.7890890890891;469.79869869869873;587.4807692307693;Abreu e Lima, PE;-7.900719;-34.898389
982;PE;Afogados da Ingazeira;494.81104166666665;508.62916666666666;526.5364444444444;480.0531111111111;596.375;Afogados da Ingazeira, PE;-7.7481283;-37.6346614
983;PE;Afrânio;457.20138568129335;465.50323325635105;496.3176020408163;460.8071428571428;552.8406466512702;Afrânio, PE;-8.5198919;-41.0070197
984;PE;Agrestina;484.1840909090909;491.5204545454545;509.83014354066984;467.97177033492824;604.9090909090909;Agrestina, PE;-8.4558021;-35.9442663
985;PE;Aliança;462.4712589073634;466.2391923990499;489.01670951156814;454.11773778920303;574.4418052256532;Aliança, PE;-7.6026425;-35.2263514
986;PE;Altinho;480.6232558139535;497.97558139534885;513.6590163934426;466.6098360655738;584.7286821705426;Altinho, PE;-8.4904095;-36.0607494
987;PE;Araripina;474.84276595744683;491.5199290780142;516.5822021116139;468.75346907993963;645.8723404255319;Araripina, PE;-7.5768582;-40.5038509
988;PE;Araçoiaba;456.2938095238095;469.0504761904762;479.8112745098039;455.18970588235294;534.8571428571429;Araçoiaba, PE;-7.7856903;-35.0898881
989;PE;Arcoverde;493.64006825938566;507.9264163822525;529.4952208544534;479.1732802317162;612.4095563139932;Arcoverde, PE;-8.415192;-37.057748
990;PE;Barra de Guabiraba;461.03730158730156;476.3880952380953;491.3712;453.6832;653.6507936507936;Barra de Guabiraba, PE;-8.4173522;-35.6626669
991;PE;Barreiros;474.61147776183645;475.0944045911047;496.7875370919881;461.23456973293764;598.622668579627;Barreiros, PE;-8.8159644;-35.1831905
992;PE;Belo Jardim;486.1630788485607;495.3302878598248;515.4879377431906;471.02594033722437;639.7246558197747;Belo Jardim, PE;-8.3338293;-36.4176419
993;PE;Belém do São Francisco;461.9805491990847;472.8935926773455;484.047721822542;450.6369304556355;577.162471395881;Belém do São Francisco, PE;-8.7517707;-38.9625715
994;PE;Bezerros;490.1792041078305;499.4735558408216;519.5026845637584;478.57234899328864;619.5378690629011;Bezerros, PE;-8.2372132;-35.7558262
995;PE;Bom Conselho;476.0336890243902;485.79984756097565;504.6147566718995;465.5993720565149;593.8414634146342;Bom Conselho, PE;-9.169191;-36.685683
996;PE;Bom Jardim;486.47289156626505;497.71506024096385;517.1945010183299;479.9252545824847;657.8313253012049;Bom Jardim, PE;-7.7961599;-35.5871025
997;PE;Bonito;476.19929577464785;486.1537558685446;495.6915;456.93025;583.4272300469484;Bonito, PE;-8.4721161;-35.7314591
998;PE;Brejo da Madre de Deus;476.2522633744856;483.6559670781893;503.0388888888889;460.2559829059829;593.4156378600823;Brejo da Madre de Deus, PE;-8.1409718;-36.3712527
999;PE;Cabo de Santo Agostinho;492.03951707891633;500.3921672555948;515.0541692402718;475.51809759110563;596.8551236749116;Cabo de Santo Agostinho, PE;-8.2838945;-35.0320984
1000;PE;Cabrobó;444.626953125;455.99960937500003;476.22927496580024;441.70027359781125;536.5885416666666;Cabrobó, PE;-8.5083701;-39.3106961
1001;PE;Caetés;487.0303724928367;498.9040114613181;521.4630952380952;474.0601190476191;592.2636103151863;Caetés, PE;-8.7728788;-36.6255835
1002;PE;Camaragibe;495.1230537634409;505.56860215053763;515.3386455981941;480.0746275395034;602.1677419354838;Camaragibe, PE;-8.0213832;-34.9810768
1003;PE;Camocim de São Félix;477.18065843621395;487.1152263374486;511.7991228070175;468.2214912280702;603.7860082304527;Camocim de São Félix, PE;-8.3616757;-35.7638903
1004;PE;Carnaubeira da Penha;451.0668508287293;468.992817679558;481.9870056497175;452.31186440677965;564.1988950276243;Carnaubeira da Penha, PE;-8.3192809;-38.7435891
1005;PE;Carnaíba;482.6157517899761;486.37136038186156;526.9664987405541;472.17430730478594;619.6658711217184;Carnaíba, PE;-7.805964;-37.7947314
1006;PE;Carpina;488.2519341563786;500.8905349794239;520.904737295435;480.4136950904393;621.7448559670781;Carpina, PE;-7.8459105;-35.2538861
1007;PE;Caruaru;506.1713798977853;521.0512563884157;544.9654276757725;494.9226824899239;640.885860306644;Caruaru, PE;-8.2829702;-35.9722852
1008;PE;Catende;475.1219465648855;481.3347328244275;493.73279022403256;453.865784114053;586.0687022900763;Catende, PE;-8.6900588;-35.748470825
1009;PE;Cupira;489.04619718309857;497.4338028169014;519.3211764705883;467.39911764705886;638.9295774647887;Cupira, PE;-8.6053148;-35.9530366
1010;PE;Custódia;476.7395604395605;486.1134615384615;515.8854651162791;473.8688953488372;588.8461538461538;Custódia, PE;-8.0860251;-37.6400307
1011;PE;Escada;403.9546325878594;402.46389776357825;495.83047138047135;457.4646464646465;494.0255591054313;Escada, PE;-8.3623847;-35.2366232
1012;PE;Exu;470.9689781021898;484.06678832116785;494.7061538461539;468.8665384615385;597.2992700729927;Exu, PE;-7.515434;-39.722015
1013;PE;Fernando de Noronha;499.296875;513.8875;496.45;489.7633333333333;597.5;Fernando de Noronha, PE;-3.8545643;-32.37861623300567
1014;PE;Floresta;465.1255319148936;470.85167173252285;487.63481116584563;455.04384236453205;579.209726443769;Floresta, PE;-8.5969798;-38.5742878
1015;PE;Garanhuns;498.04524040012905;511.7850274282027;525.7488002703616;484.3034809057114;616.108422071636;Garanhuns, PE;-8.8905889;-36.4930896
1016;PE;Glória do Goitá;469.2067226890756;477.8699579831933;491.99349240780913;468.90347071583517;604.7058823529412;Glória do Goitá, PE;-7.999959;-35.2866116
1017;PE;Goiana;477.18562691131496;489.261875637105;505.872030237581;469.4117710583153;598.55249745158;Goiana, PE;-7.560603;-34.99591
1018;PE;Gravatá;495.1907794676806;509.1577946768061;527.428205128205;482.86844181459566;630.722433460076;Gravatá, PE;-8.1993049;-35.5631137
1019;PE;Ibimirim;466.72;475.1954385964913;493.53903345724905;455.56914498141265;539.7894736842105;Ibimirim, PE;-8.5379259;-37.6941375
1020;PE;Igarassu;485.898922247883;498.1494226327944;510.74128514056224;470.9926907630522;589.4226327944573;Igarassu, PE;-7.8354423;-34.9061125
1021;PE;Ipojuca;476.67605863192176;489.2840390879479;499.1386324786324;461.94000000000005;573.7459283387623;Ipojuca, PE;-8.3980773;-35.0611068
1022;PE;Itambé;470.2704160246533;476.67411402157165;499.707544141252;463.66308186195823;590.6317411402157;Itambé, PE;-7.4108509;-35.10967
1023;PE;Jaboatão dos Guararapes;499.07779479326183;507.8579249617151;525.9930685203575;480.30214498510423;607.5229709035222;Jaboatão dos Guararapes, PE;-8.1752476;-34.9468716
1024;PE;Lagoa Grande;458.4391143911439;471.19963099630996;491.3255060728745;455.42712550607285;549.5940959409594;Lagoa Grande, PE;-8.9930649;-40.2716452
1025;PE;Lagoa de Itaenga;472.5054794520548;488.12958904109587;499.0048850574713;466.9270114942529;576.5479452054794;Lagoa de Itaenga, PE;-7.9335596;-35.2919789
1026;PE;Lajedo;477.9838559814169;486.2926829268293;505.88811274509806;466.484681372549;596.5853658536586;Lajedo, PE;-8.657914;-36.329336
1027;PE;Limoeiro;492.48454680534917;507.5123328380386;534.3511196911196;489.2784555984556;637.1619613670134;Limoeiro, PE;-7.872599;-35.440154
1028;PE;Macaparana;465.2128540305011;479.71873638344226;496.08849557522126;469.45486725663716;590.0217864923748;Macaparana, PE;-7.54122565;-35.449102477927944
1029;PE;Mirandiba;454.69436090225565;468.6586466165413;480.3595238095238;454.87420634920636;532.6315789473684;Mirandiba, PE;-8.1202103;-38.728459
1030;PE;Moreno;483.99794628751977;495.865560821485;512.0847429519071;476.2865671641791;606.7930489731438;Moreno, PE;-8.108706;-35.08354
1031;PE;Nazaré da Mata;476.04485190409025;489.35557122708036;500.8211062590975;467.4429403202329;630.9449929478138;Nazaré da Mata, PE;-7.7452689;-35.2286396
1032;PE;Olinda;502.8742681426814;515.0882656826568;533.9877147986664;488.98689407540394;626.169741697417;Olinda, PE;-7.9986401;-34.8459552
1033;PE;Orobó;469.5807606263982;484.04407158836693;499.5414027149321;465.4348416289593;656.4653243847874;Orobó, PE;-7.74562;-35.6019195
1034;PE;Ouricuri;475.1585287846482;490.8051172707889;509.13120805369124;471.25357941834454;590.7462686567164;Ouricuri, PE;-7.884432;-40.0833221
1035;PE;Palmares;480.5965087281796;485.9488778054863;507.64712793733685;462.8189295039164;599.426433915212;Palmares, PE;-8.684226;-35.589032
1036;PE;Panelas;474.34084821428576;480.5366071428571;493.13011494252873;461.4790804597701;616.2053571428571;Panelas, PE;-8.661211;-36.012539
1037;PE;Parnamirim;475.92602040816325;479.5994897959184;512.7041884816754;467.05759162303667;569.3877551020408;Parnamirim, PE;-8.0913471;-39.5778505
1038;PE;Passira;470.3641285956007;484.2688663282572;507.7145390070922;470.72056737588656;586.1590524534687;Passira, PE;-7.976317;-35.5817327
1039;PE;Paudalho;472.69591836734696;480.52755102040817;495.4270462633452;465.46014234875446;563.0272108843537;Paudalho, PE;-7.90287;-35.171639
1040;PE;Paulista;494.1058394160584;506.3518540145986;520.8995126408772;479.5121535181236;610.9080291970803;Paulista, PE;-7.9340069;-34.868407
1041;PE;Pesqueira;485.75128693994276;491.87063870352716;516.2449950445986;473.6846382556987;601.7349857006673;Pesqueira, PE;-8.3574471;-36.6968238
1042;PE;Petrolina;500.2280141218006;513.9979170344219;540.4384484711212;494.55035862589654;620.6390114739629;Petrolina, PE;-9.3817334;-40.4968875
1043;PE;Petrolândia;475.1516393442623;484.6396174863388;497.55615050651227;469.0314037626628;573.688524590164;Petrolândia, PE;-8.9701861;-38.2213655
1044;PE;Recife;514.2523274761087;528.3667855727308;557.554695245089;500.06650908757115;642.5120007046286;Recife, PE;-8.0584933;-34.8848193
1045;PE;Ribeirão;467.7761818181818;474.3241818181818;489.3145009416196;454.8676082862524;584.3636363636364;Ribeirão, PE;-8.5066761;-35.3747339
1046;PE;Rio Formoso;462.94675;473.39300000000003;485.6498708010336;457.25426356589145;554.15;Rio Formoso, PE;-8.6606291;-35.1550736
1047;PE;Salgueiro;486.4054908485857;498.4401830282862;530.1357581069237;480.6792287467134;597.9700499168054;Salgueiro, PE;-8.073734;-39.12469
1048;PE;Santa Cruz do Capibaribe;496.0048223350253;510.4079526226734;531.264920071048;484.7903197158082;630.5922165820643;Santa Cruz do Capibaribe, PE;-7.948019;-36.206092
1049;PE;Santa Maria da Boa Vista;458.07934508816123;469.0070528967254;492.4519893899204;453.86259946949605;545.3400503778338;Santa Maria da Boa Vista, PE;-8.8001615;-39.8271099
1050;PE;Serra Talhada;485.6130434782609;498.9907301066448;522.7385874246339;479.4434108527132;612.2887612797375;Serra Talhada, PE;-7.9867805;-38.2920294
1051;PE;Sertânia;486.2573248407643;499.35382165605097;516.8420338983051;479.9020338983051;629.0445859872611;Sertânia, PE;-8.068467;-37.268393
1052;PE;Surubim;486.1994752623688;495.66701649175417;524.33265625;478.58132812499997;641.2593703148426;Surubim, PE;-7.8424353;-35.7539722
1053;PE;São Bento do Una;490.983295711061;495.6984198645598;517.9381395348837;478.4227906976744;603.747178329571;São Bento do Una, PE;-8.5207092;-36.4445546
1054;PE;São Caitano;480.6824742268041;488.69463917525775;513.8766233766233;469.05627705627705;613.4020618556701;São Caitano, PE;-8.3304491;-36.135359
1055;PE;São José do Belmonte;475.2007075471698;486.28419811320754;509.42807881773393;458.00591133004923;605.6132075471698;São José do Belmonte, PE;-7.8641261;-38.7599545
1056;PE;São José do Egito;485.7694473409802;494.79343065693433;522.3954594594594;473.9322162162162;602.4817518248175;São José do Egito, PE;-7.469447;-37.273974
